Time,Major Accuracy,Major Groundtruth,Minor Accuracy,Minor Groundtruth
73555,0.7456647398843931,"{377.0: 0, 392.0: 44, 431.0: 129}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73563,0.25862068965517243,"{377.0: 0, 392.0: 45, 431.0: 129}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73593,0.7428571428571429,"{377.0: 0, 392.0: 45, 431.0: 130}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73605,0.7443181818181818,"{377.0: 0, 392.0: 45, 431.0: 131}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73613,0.7457627118644068,"{377.0: 0, 392.0: 45, 431.0: 132}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73619,0.7471910112359551,"{377.0: 0, 392.0: 45, 431.0: 133}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73621,0.7486033519553073,"{377.0: 0, 392.0: 45, 431.0: 134}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73651,0.75,"{377.0: 0, 392.0: 45, 431.0: 135}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73655,0.7513812154696132,"{377.0: 0, 392.0: 45, 431.0: 136}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73689,0.7527472527472527,"{377.0: 0, 392.0: 45, 431.0: 137}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73691,0.7540983606557377,"{377.0: 0, 392.0: 45, 431.0: 138}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73695,0.25,"{377.0: 0, 392.0: 46, 431.0: 138}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73723,0.25405405405405407,"{377.0: 0, 392.0: 47, 431.0: 138}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73735,0.7473118279569892,"{377.0: 0, 392.0: 47, 431.0: 139}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73739,0.7486631016042781,"{377.0: 0, 392.0: 47, 431.0: 140}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73777,0.75,"{377.0: 0, 392.0: 47, 431.0: 141}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73781,0.25396825396825395,"{377.0: 0, 392.0: 48, 431.0: 141}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73831,0.7473684210526316,"{377.0: 0, 392.0: 48, 431.0: 142}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73832,0.7486910994764397,"{377.0: 0, 392.0: 48, 431.0: 143}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73834,0.2552083333333333,"{377.0: 0, 392.0: 49, 431.0: 143}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73839,0.25906735751295334,"{377.0: 0, 392.0: 50, 431.0: 143}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73861,0.7422680412371134,"{377.0: 0, 392.0: 50, 431.0: 144}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73898,0.26153846153846155,"{377.0: 0, 392.0: 51, 431.0: 144}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73900,0.7397959183673469,"{377.0: 0, 392.0: 51, 431.0: 145}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73950,0.7411167512690355,"{377.0: 0, 392.0: 51, 431.0: 146}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73954,0.7424242424242424,"{377.0: 0, 392.0: 51, 431.0: 147}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73956,0.7437185929648241,"{377.0: 0, 392.0: 51, 431.0: 148}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
73982,0.745,"{392.0: 51, 431.0: 149}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74000,0.746268656716418,"{392.0: 51, 431.0: 150}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74020,0.25742574257425743,"{392.0: 52, 431.0: 150}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74036,0.7438423645320197,"{392.0: 52, 431.0: 151}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74064,0.7450980392156863,"{392.0: 52, 431.0: 152}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74090,0.25853658536585367,"{392.0: 53, 431.0: 152}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74100,0.2621359223300971,"{392.0: 54, 431.0: 152}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74102,0.7391304347826086,"{392.0: 54, 431.0: 153}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74104,0.2644230769230769,"{392.0: 55, 431.0: 153}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74114,0.2679425837320574,"{392.0: 56, 431.0: 153}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74124,0.7333333333333333,"{392.0: 56, 431.0: 154}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74126,0.7345971563981043,"{392.0: 56, 431.0: 155}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74128,0.7358490566037735,"{392.0: 56, 431.0: 156}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74152,0.7370892018779343,"{392.0: 56, 431.0: 157}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74156,0.7383177570093458,"{392.0: 56, 431.0: 158}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74164,0.7395348837209302,"{392.0: 56, 431.0: 159}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74168,0.7407407407407407,"{392.0: 56, 431.0: 160}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74172,0.7419354838709677,"{392.0: 56, 431.0: 161}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74180,0.7431192660550459,"{392.0: 56, 431.0: 162}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74182,0.7442922374429224,"{392.0: 56, 431.0: 163}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74186,0.7454545454545455,"{392.0: 56, 431.0: 164}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74200,0.746606334841629,"{392.0: 56, 431.0: 165}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74202,0.7477477477477478,"{392.0: 56, 431.0: 166}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74214,0.2556053811659193,"{392.0: 57, 431.0: 166}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74218,0.7455357142857143,"{392.0: 57, 431.0: 167}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74220,0.7466666666666667,"{392.0: 57, 431.0: 168}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74226,0.7477876106194691,"{392.0: 57, 431.0: 169}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74246,0.748898678414097,"{392.0: 57, 431.0: 170}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74256,0.75,"{392.0: 57, 431.0: 171}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74270,0.25327510917030566,"{392.0: 58, 431.0: 171}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74274,0.7478260869565218,"{392.0: 58, 431.0: 172}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74280,0.7489177489177489,"{392.0: 58, 431.0: 173}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74284,0.75,"{392.0: 58, 431.0: 174}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74286,0.7510729613733905,"{392.0: 58, 431.0: 175}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74288,0.25213675213675213,"{392.0: 59, 431.0: 175}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74292,0.7489361702127659,"{392.0: 59, 431.0: 176}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74304,0.75,"{392.0: 59, 431.0: 177}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74310,0.7510548523206751,"{392.0: 59, 431.0: 178}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74370,0.7521008403361344,"{392.0: 59, 431.0: 179}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74378,0.2510460251046025,"{392.0: 60, 431.0: 179}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74384,0.75,"{392.0: 60, 431.0: 180}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74390,0.25311203319502074,"{392.0: 61, 431.0: 180}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74402,0.7479338842975206,"{392.0: 61, 431.0: 181}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74410,0.7489711934156379,"{392.0: 61, 431.0: 182}",0.10236220472440945,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74458,0.75,"{392.0: 61, 431.0: 183}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74460,0.7510204081632653,"{392.0: 61, 431.0: 184}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74472,0.7520325203252033,"{392.0: 61, 431.0: 185}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74486,0.25101214574898784,"{392.0: 62, 431.0: 185}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74506,0.2540322580645161,"{392.0: 63, 431.0: 185}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74524,0.7469879518072289,"{392.0: 63, 431.0: 186}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74546,0.748,"{392.0: 63, 431.0: 187}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74560,0.749003984063745,"{392.0: 63, 431.0: 188}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74574,0.75,"{392.0: 63, 431.0: 189}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74578,0.25296442687747034,"{392.0: 64, 431.0: 189}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74596,0.2559055118110236,"{392.0: 65, 431.0: 189}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74658,0.7450980392156863,"{392.0: 65, 431.0: 190}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74662,0.74609375,"{392.0: 65, 431.0: 191}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74664,0.7470817120622568,"{392.0: 65, 431.0: 192}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74668,0.748062015503876,"{392.0: 65, 431.0: 193}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74706,0.749034749034749,"{392.0: 65, 431.0: 194}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74732,0.25384615384615383,"{392.0: 66, 431.0: 194}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74746,0.7471264367816092,"{392.0: 66, 431.0: 195}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74770,0.25572519083969464,"{392.0: 67, 431.0: 195}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74798,0.7452471482889734,"{392.0: 67, 431.0: 196}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74800,0.7462121212121212,"{392.0: 67, 431.0: 197}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74832,0.25660377358490566,"{392.0: 68, 431.0: 197}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74866,0.7443609022556391,"{392.0: 68, 431.0: 198}",0.0984251968503937,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 26, 158.0: 26, 254.0: 26, 346.0: 26}"
74902,1.0,"{392.0: 0, 431.0: 0, 498.0: 1}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
74904,1.0,"{392.0: 0, 431.0: 0, 498.0: 2}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
74915,1.0,"{392.0: 0, 431.0: 0, 498.0: 3}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
74928,0.25,"{392.0: 1, 431.0: 0, 498.0: 3}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
74938,0.8,"{392.0: 1, 431.0: 0, 498.0: 4}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
74961,0.8333333333333334,"{392.0: 1, 431.0: 0, 498.0: 5}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
74981,0.8571428571428571,"{392.0: 1, 431.0: 0, 498.0: 6}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
74996,0.875,"{392.0: 1, 431.0: 0, 498.0: 7}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
75017,0.2222222222222222,"{392.0: 2, 431.0: 0, 498.0: 7}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
75048,0.3,"{392.0: 3, 431.0: 0, 498.0: 7}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
75066,0.7272727272727273,"{392.0: 3, 431.0: 0, 498.0: 8}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
75081,0.75,"{392.0: 3, 431.0: 0, 498.0: 9}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
75098,0.7692307692307693,"{392.0: 3, 431.0: 0, 498.0: 10}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
75110,0.2857142857142857,"{392.0: 4, 431.0: 0, 498.0: 10}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
75112,0.7333333333333333,"{392.0: 4, 431.0: 0, 498.0: 11}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
75134,0.75,"{392.0: 4, 431.0: 0, 498.0: 12}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
75144,0.7647058823529411,"{392.0: 4, 431.0: 0, 498.0: 13}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
75161,0.7777777777777778,"{392.0: 4, 431.0: 0, 498.0: 14}",0.0975609756097561,"{2.0: 7, 8.0: 8, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 9, 153.0: 12, 158.0: 6, 254.0: 9, 346.0: 6}"
